,Iterative timing,Recursive timing,Tail timing
1142,2.9999973776284605e-06,8.700000762473792e-06,4.19999923906289e-06
1143,2.8999966161791235e-06,8.699997124494985e-06,4.399997123982757e-06
1144,2.9000002541579306e-06,8.999999408842996e-06,4.19999923906289e-06
1145,2.6999987312592566e-06,8.799997885944322e-06,4.19999923906289e-06
1146,2.9999973776284605e-06,9.799998224480078e-06,4.19999923906289e-06
1147,2.6999987312592566e-06,9.499999578110874e-06,4.699999408330768e-06
1148,2.8999966161791235e-06,8.499999239575118e-06,4.399997123982757e-06
1149,3.0999981390777975e-06,8.499999239575118e-06,4.19999923906289e-06
1150,2.9999973776284605e-06,8.700000762473792e-06,4.19999923906289e-06
1151,2.8999966161791235e-06,8.39999847812578e-06,4.19999923906289e-06
1152,2.7999994927085936e-06,8.999999408842996e-06,4.29999636253342e-06
1153,2.9999973776284605e-06,8.39999847812578e-06,4.399997123982757e-06
1154,2.9000002541579306e-06,9.099996532313526e-06,4.399997123982757e-06
1155,2.8999966161791235e-06,8.999999408842996e-06,4.300000000512227e-06
1156,2.9999973776284605e-06,8.499999239575118e-06,4.399997123982757e-06
1157,2.8999966161791235e-06,8.299997716676444e-06,4.399997123982757e-06
1158,2.8999966161791235e-06,9.799998224480078e-06,4.19999923906289e-06
1159,2.9999973776284605e-06,8.199996955227107e-06,4.300000000512227e-06
1160,2.6999987312592566e-06,8.899998647393659e-06,4.399997123982757e-06
1161,2.9999973776284605e-06,9.199997293762863e-06,4.19999923906289e-06
1162,2.9000002541579306e-06,8.39999847812578e-06,4.499997885432094e-06
1163,2.9999973776284605e-06,8.999999408842996e-06,4.799996531801298e-06
1164,2.8999966161791235e-06,8.899998647393659e-06,5.799996870337054e-06
1165,2.6999987312592566e-06,8.39999847812578e-06,4.999998054699972e-06
1166,2.8999966161791235e-06,9.2999980552122e-06,4.900000931229442e-06
1167,2.7999994927085936e-06,8.199996955227107e-06,4.499997885432094e-06
1168,2.8999966161791235e-06,8.899998647393659e-06,4.699999408330768e-06
1169,2.9999973776284605e-06,8.700000762473792e-06,4.499997885432094e-06
1170,2.8999966161791235e-06,8.999999408842996e-06,4.499997885432094e-06
1171,2.7999994927085936e-06,8.999999408842996e-06,4.599998646881431e-06
1172,2.6999987312592566e-06,8.999999408842996e-06,5.099998816149309e-06
1173,2.8999966161791235e-06,8.999999408842996e-06,4.799996531801298e-06
1174,2.8999966161791235e-06,8.499999239575118e-06,4.399997123982757e-06
1175,2.6999987312592566e-06,8.999999408842996e-06,4.399997123982757e-06
1176,2.6999987312592566e-06,8.999999408842996e-06,4.300000000512227e-06
1177,2.7999994927085936e-06,8.499999239575118e-06,5.999998393235728e-06
1178,2.9999973776284605e-06,9.2999980552122e-06,5.900001269765198e-06
1179,2.9999973776284605e-06,8.199996955227107e-06,4.800000169780105e-06
1180,2.9000002541579306e-06,8.899998647393659e-06,4.599998646881431e-06
1181,2.8999966161791235e-06,8.900002285372466e-06,4.799996531801298e-06
1182,2.9999973776284605e-06,8.39999847812578e-06,4.499997885432094e-06
1183,3.0999981390777975e-06,9.099996532313526e-06,5.699999746866524e-06
1184,2.8999966161791235e-06,8.299997716676444e-06,5.599998985417187e-06
1185,2.9999973776284605e-06,8.999999408842996e-06,5.49999822396785e-06
1186,2.9999973776284605e-06,9.20000093174167e-06,6.499998562503606e-06
1187,2.6999987312592566e-06,8.400002116104588e-06,5.49999822396785e-06
1188,2.6999987312592566e-06,8.999999408842996e-06,5.099998816149309e-06
1189,2.9999973776284605e-06,8.400002116104588e-06,4.6000022848602384e-06
1190,2.9999973776284605e-06,9.199997293762863e-06,4.599998646881431e-06
1191,2.9000002541579306e-06,8.39999847812578e-06,4.699999408330768e-06
1192,2.7999994927085936e-06,8.899998647393659e-06,4.399997123982757e-06
1193,2.9999973776284605e-06,8.699997124494985e-06,4.499997885432094e-06
1194,2.8999966161791235e-06,8.999999408842996e-06,4.599998646881431e-06
1195,2.6999987312592566e-06,8.999999408842996e-06,4.499997885432094e-06
1196,2.8999966161791235e-06,8.999999408842996e-06,4.699999408330768e-06
1197,2.9999973776284605e-06,8.699997124494985e-06,4.399997123982757e-06
1198,2.9999973776284605e-06,8.900002285372466e-06,4.499997885432094e-06
1199,2.9999973776284605e-06,8.999999408842996e-06,4.799996531801298e-06
1200,2.9999973776284605e-06,8.200000593205914e-06,4.799996531801298e-06
1201,2.9999973776284605e-06,6.599999323952943e-06,4.499997885432094e-06
1202,2.9999973776284605e-06,6.499998562503606e-06,4.499997885432094e-06
1203,2.9999973776284605e-06,6.499998562503606e-06,5.399997462518513e-06
1204,2.9999973776284605e-06,6.500002200482413e-06,5.799996870337054e-06
1205,2.9999973776284605e-06,6.599999323952943e-06,5.799996870337054e-06
1206,2.7999994927085936e-06,6.499998562503606e-06,5.999998393235728e-06
1207,2.8999966161791235e-06,6.499998562503606e-06,6.199999916134402e-06
1208,2.9000002541579306e-06,6.499998562503606e-06,5.299996701069176e-06
1209,2.9999973776284605e-06,6.500002200482413e-06,5.300000339047983e-06
1210,2.6999987312592566e-06,6.599999323952943e-06,5.500001861946657e-06
1211,2.9999973776284605e-06,6.499998562503606e-06,5.300000339047983e-06
1212,2.9999973776284605e-06,6.499998562503606e-06,5.099998816149309e-06
1213,2.9999973776284605e-06,6.599999323952943e-06,5.900001269765198e-06
1214,2.9999973776284605e-06,6.499998562503606e-06,6.499998562503606e-06
1215,2.7999994927085936e-06,6.599999323952943e-06,5.49999822396785e-06
1216,2.8999966161791235e-06,6.599999323952943e-06,5.300000339047983e-06
1217,3.0999981390777975e-06,6.599999323952943e-06,5.100002454128116e-06
1218,2.9000002541579306e-06,6.499998562503606e-06,4.999998054699972e-06
1219,2.8999966161791235e-06,6.499998562503606e-06,4.799996531801298e-06
1220,2.9999973776284605e-06,6.500002200482413e-06,4.800000169780105e-06
1221,2.6999987312592566e-06,6.499998562503606e-06,5.099998816149309e-06
1222,2.7999994927085936e-06,6.599999323952943e-06,5.099998816149309e-06
1223,2.9999973776284605e-06,6.499998562503606e-06,5.000001692678779e-06
1224,2.6999987312592566e-06,6.599999323952943e-06,5.300000339047983e-06
1225,2.9999973776284605e-06,6.599999323952943e-06,4.900000931229442e-06
1226,2.8999966161791235e-06,6.499998562503606e-06,4.799996531801298e-06
1227,2.9999973776284605e-06,6.599999323952943e-06,4.599998646881431e-06
1228,2.7999994927085936e-06,6.499998562503606e-06,5.199999577598646e-06
1229,2.8999966161791235e-06,6.499998562503606e-06,4.799996531801298e-06
1230,2.6999987312592566e-06,6.599999323952943e-06,4.799996531801298e-06
1231,2.9000002541579306e-06,6.499998562503606e-06,4.799996531801298e-06
1232,2.9999973776284605e-06,8.999999408842996e-06,4.799996531801298e-06
1233,2.9999973776284605e-06,7.799997547408566e-06,4.799996531801298e-06
1234,2.7999994927085936e-06,7.799997547408566e-06,4.799996531801298e-06
1235,2.9000002541579306e-06,7.599999662488699e-06,4.599998646881431e-06
1236,2.9999973776284605e-06,7.799997547408566e-06,4.999998054699972e-06
1237,2.8999966161791235e-06,7.99999907030724e-06,4.799996531801298e-06
1238,2.8999966161791235e-06,7.799997547408566e-06,4.799996531801298e-06
1239,2.8999966161791235e-06,7.799997547408566e-06,4.699999408330768e-06
1240,2.9999973776284605e-06,9.499999578110874e-06,4.900000931229442e-06
1241,2.9999973776284605e-06,9.20000093174167e-06,5.999998393235728e-06
1242,2.7999994927085936e-06,9.199997293762863e-06,5.199999577598646e-06
1243,2.9999973776284605e-06,7.799997547408566e-06,5.099998816149309e-06
1244,2.9999973776284605e-06,8.900002285372466e-06,4.900000931229442e-06
1245,2.6999987312592566e-06,1.0199997632298619e-05,4.900000931229442e-06
1246,2.8999966161791235e-06,9.499999578110874e-06,4.799996531801298e-06
1247,2.6999987312592566e-06,8.699997124494985e-06,4.999998054699972e-06
1248,2.8999966161791235e-06,8.39999847812578e-06,4.799996531801298e-06
1249,2.9999973776284605e-06,8.499999239575118e-06,4.899997293250635e-06
1250,2.6999987312592566e-06,8.39999847812578e-06,4.799996531801298e-06
1251,2.7999994927085936e-06,8.199996955227107e-06,5.099998816149309e-06
1252,2.9000002541579306e-06,8.299997716676444e-06,4.799996531801298e-06
1253,2.9999973776284605e-06,8.199996955227107e-06,4.799996531801298e-06
1254,2.9999973776284605e-06,8.699997124494985e-06,4.799996531801298e-06
1255,3.0999981390777975e-06,8.199996955227107e-06,4.799996531801298e-06
1256,2.7999994927085936e-06,8.200000593205914e-06,4.999998054699972e-06
1257,2.9999973776284605e-06,8.199996955227107e-06,4.699999408330768e-06
1258,2.7999994927085936e-06,8.199996955227107e-06,4.599998646881431e-06
1259,3.0999981390777975e-06,8.699997124494985e-06,4.999998054699972e-06
1260,2.8999966161791235e-06,8.199996955227107e-06,4.699999408330768e-06
1261,2.6999987312592566e-06,8.099999831756577e-06,4.599998646881431e-06
1262,2.9999973776284605e-06,8.199996955227107e-06,4.899997293250635e-06
1263,2.8999966161791235e-06,8.199996955227107e-06,5.099998816149309e-06
1264,2.8999966161791235e-06,8.499999239575118e-06,4.800000169780105e-06
1265,2.8999966161791235e-06,8.39999847812578e-06,4.6000022848602384e-06
1266,3.0999981390777975e-06,8.699997124494985e-06,4.699999408330768e-06
1267,2.8999966161791235e-06,8.899998647393659e-06,4.900000931229442e-06
1268,2.9000002541579306e-06,9.199997293762863e-06,5.099998816149309e-06
1269,2.6999987312592566e-06,8.700000762473792e-06,4.899997293250635e-06
1270,2.9999973776284605e-06,8.39999847812578e-06,4.799996531801298e-06
1271,2.9999973776284605e-06,8.499999239575118e-06,4.899997293250635e-06
1272,2.8999966161791235e-06,8.39999847812578e-06,4.800000169780105e-06
1273,2.8999966161791235e-06,8.899998647393659e-06,4.699999408330768e-06
1274,2.8999966161791235e-06,8.499999239575118e-06,4.699999408330768e-06
1275,2.9999973776284605e-06,8.600000001024455e-06,4.900000931229442e-06
1276,2.5999979698099196e-06,8.499999239575118e-06,4.799996531801298e-06
1277,2.9999973776284605e-06,8.699997124494985e-06,4.799996531801298e-06
1278,2.9999973776284605e-06,8.600000001024455e-06,4.799996531801298e-06
1279,2.8999966161791235e-06,8.699997124494985e-06,4.999998054699972e-06
1280,2.7999994927085936e-06,8.699997124494985e-06,4.999998054699972e-06
1281,2.9999973776284605e-06,8.499999239575118e-06,4.799996531801298e-06
1282,2.8999966161791235e-06,8.499999239575118e-06,4.799996531801298e-06
1283,2.8999966161791235e-06,8.699997124494985e-06,4.900000931229442e-06
1284,2.9999973776284605e-06,8.600000001024455e-06,4.799996531801298e-06
1285,2.8999966161791235e-06,8.39999847812578e-06,4.799996531801298e-06
1286,2.9999973776284605e-06,8.499999239575118e-06,4.999998054699972e-06
1287,2.9999973776284605e-06,8.799997885944322e-06,4.800000169780105e-06
1288,3.3999967854470015e-06,8.39999847812578e-06,4.599998646881431e-06
1289,2.8999966161791235e-06,8.39999847812578e-06,4.799996531801298e-06
1290,2.8999966161791235e-06,8.39999847812578e-06,4.999998054699972e-06
1291,2.9999973776284605e-06,8.700000762473792e-06,4.999998054699972e-06
1292,2.8999966161791235e-06,8.499999239575118e-06,4.999998054699972e-06
1293,2.8999966161791235e-06,8.499999239575118e-06,4.799996531801298e-06
1294,2.8999966161791235e-06,8.699997124494985e-06,4.599998646881431e-06
1295,2.9999973776284605e-06,8.999999408842996e-06,4.699999408330768e-06
1296,2.9000002541579306e-06,9.2999980552122e-06,4.699999408330768e-06
1297,3.0999981390777975e-06,9.2999980552122e-06,4.599998646881431e-06
1298,2.8999966161791235e-06,8.899998647393659e-06,4.699999408330768e-06
1299,2.8999966161791235e-06,9.20000093174167e-06,5.099998816149309e-06
1300,2.9000002541579306e-06,8.699997124494985e-06,4.799996531801298e-06
1301,2.6999987312592566e-06,8.699997124494985e-06,4.6000022848602384e-06
1302,2.7999994927085936e-06,8.39999847812578e-06,4.699999408330768e-06
1303,2.9999973776284605e-06,8.400002116104588e-06,4.799996531801298e-06
1304,2.9999973776284605e-06,8.39999847812578e-06,4.699999408330768e-06
1305,2.9999973776284605e-06,8.499999239575118e-06,4.699999408330768e-06
1306,2.8999966161791235e-06,8.39999847812578e-06,4.799996531801298e-06
1307,2.8999966161791235e-06,8.39999847812578e-06,4.999998054699972e-06
1308,2.7999994927085936e-06,8.400002116104588e-06,4.799996531801298e-06
1309,2.9999973776284605e-06,8.39999847812578e-06,4.699999408330768e-06
1310,2.9999973776284605e-06,7.700000423938036e-06,4.599998646881431e-06
1311,2.9999973776284605e-06,7.799997547408566e-06,4.900000931229442e-06
1312,2.9999973776284605e-06,7.700000423938036e-06,4.799996531801298e-06
1313,2.7999994927085936e-06,8.899998647393659e-06,4.799996531801298e-06
1314,2.6999987312592566e-06,8.999999408842996e-06,5.099998816149309e-06
1315,2.9999973776284605e-06,8.700000762473792e-06,5.099998816149309e-06
1316,2.8999966161791235e-06,8.39999847812578e-06,4.999998054699972e-06
1317,2.6999987312592566e-06,8.600000001024455e-06,4.800000169780105e-06
1318,2.9999973776284605e-06,8.39999847812578e-06,4.999998054699972e-06
1319,2.8999966161791235e-06,9.199997293762863e-06,4.899997293250635e-06
1320,2.9999973776284605e-06,8.39999847812578e-06,4.799996531801298e-06
1321,2.7999994927085936e-06,8.499999239575118e-06,4.799996531801298e-06
1322,2.9999973776284605e-06,8.400002116104588e-06,5.300000339047983e-06
1323,2.8999966161791235e-06,8.699997124494985e-06,4.800000169780105e-06
1324,2.9999973776284605e-06,9.199997293762863e-06,4.799996531801298e-06
1325,2.8999966161791235e-06,7.799997547408566e-06,5.099998816149309e-06
1326,2.9999973776284605e-06,7.799997547408566e-06,4.799996531801298e-06
1327,2.6999987312592566e-06,7.799997547408566e-06,4.799996531801298e-06
1328,2.9999973776284605e-06,8.899998647393659e-06,4.999998054699972e-06
1329,2.8999966161791235e-06,9.20000093174167e-06,4.999998054699972e-06
1330,2.9000002541579306e-06,8.600000001024455e-06,4.799996531801298e-06
1331,2.9999973776284605e-06,8.39999847812578e-06,4.6000022848602384e-06
1332,2.9000002541579306e-06,8.600000001024455e-06,4.599998646881431e-06
1333,2.8999966161791235e-06,8.600000001024455e-06,4.599998646881431e-06
1334,2.6999987312592566e-06,8.999999408842996e-06,4.799996531801298e-06
1335,2.8999966161791235e-06,8.400002116104588e-06,4.799996531801298e-06
1336,2.8999966161791235e-06,8.39999847812578e-06,4.699999408330768e-06
1337,2.7999994927085936e-06,8.600000001024455e-06,4.799996531801298e-06
1338,2.8999966161791235e-06,8.699997124494985e-06,4.799996531801298e-06
1339,2.8999966161791235e-06,8.699997124494985e-06,4.799996531801298e-06
1340,2.9999973776284605e-06,8.699997124494985e-06,4.999998054699972e-06
1341,2.9999973776284605e-06,8.499999239575118e-06,4.799996531801298e-06
1342,2.7999994927085936e-06,8.39999847812578e-06,4.999998054699972e-06
1343,2.8999966161791235e-06,8.899998647393659e-06,4.799996531801298e-06
1344,2.8999966161791235e-06,8.799997885944322e-06,4.599998646881431e-06
1345,3.2000025385059416e-06,7.99999907030724e-06,4.599998646881431e-06
1346,2.7999994927085936e-06,7.700000423938036e-06,4.999998054699972e-06
1347,2.9999973776284605e-06,7.99999907030724e-06,4.799996531801298e-06
1348,2.8999966161791235e-06,9.2999980552122e-06,4.599998646881431e-06
1349,2.9999973776284605e-06,8.999999408842996e-06,4.799996531801298e-06
1350,2.9999973776284605e-06,8.39999847812578e-06,4.999998054699972e-06
1351,2.9999973776284605e-06,8.600000001024455e-06,4.799996531801298e-06
1352,2.9999973776284605e-06,8.699997124494985e-06,4.900000931229442e-06
1353,2.9999973776284605e-06,8.699997124494985e-06,5.099998816149309e-06
1354,2.9999973776284605e-06,8.699997124494985e-06,5.300000339047983e-06
1355,2.9999973776284605e-06,8.699997124494985e-06,4.999998054699972e-06
1356,2.9999973776284605e-06,8.699997124494985e-06,5.999998393235728e-06
1357,2.8999966161791235e-06,8.999999408842996e-06,5.299996701069176e-06
1358,2.7999994927085936e-06,8.899998647393659e-06,4.800000169780105e-06
1359,2.9999973776284605e-06,8.700000762473792e-06,4.799996531801298e-06
1360,2.8999966161791235e-06,8.699997124494985e-06,4.900000931229442e-06
1361,2.8999966161791235e-06,8.899998647393659e-06,4.799996531801298e-06
1362,2.8999966161791235e-06,8.699997124494985e-06,4.799996531801298e-06
1363,2.9999973776284605e-06,8.699997124494985e-06,4.800000169780105e-06
1364,2.8999966161791235e-06,8.600000001024455e-06,4.799996531801298e-06
1365,2.8999966161791235e-06,8.699997124494985e-06,4.799996531801298e-06
1366,2.8999966161791235e-06,9.20000093174167e-06,4.799996531801298e-06
1367,2.9999973776284605e-06,8.900002285372466e-06,4.799996531801298e-06
1368,2.8999966161791235e-06,8.600000001024455e-06,4.999998054699972e-06
1369,2.8999966161791235e-06,8.699997124494985e-06,4.899997293250635e-06
1370,2.8999966161791235e-06,8.600000001024455e-06,4.799996531801298e-06
1371,2.8999966161791235e-06,9.199997293762863e-06,4.799996531801298e-06
1372,2.9999973776284605e-06,8.899998647393659e-06,4.799996531801298e-06
1373,2.8999966161791235e-06,8.699997124494985e-06,4.799996531801298e-06
1374,2.9999973776284605e-06,8.699997124494985e-06,4.799996531801298e-06
1375,2.8999966161791235e-06,9.2999980552122e-06,4.899997293250635e-06
1376,2.9999973776284605e-06,8.899998647393659e-06,4.799996531801298e-06
1377,2.9999973776284605e-06,8.699997124494985e-06,4.599998646881431e-06
1378,3.0999981390777975e-06,8.699997124494985e-06,4.800000169780105e-06
1379,2.9999973776284605e-06,8.699997124494985e-06,4.599998646881431e-06
1380,2.9999973776284605e-06,9.199997293762863e-06,4.599998646881431e-06
1381,2.9999973776284605e-06,8.999999408842996e-06,4.799996531801298e-06
1382,3.0999981390777975e-06,8.699997124494985e-06,4.599998646881431e-06
1383,3.0999981390777975e-06,8.699997124494985e-06,5.099998816149309e-06
1384,2.9999973776284605e-06,8.699997124494985e-06,4.999998054699972e-06
1385,2.8999966161791235e-06,9.2999980552122e-06,4.799996531801298e-06
1386,2.7999994927085936e-06,8.899998647393659e-06,4.799996531801298e-06
1387,2.7999994927085936e-06,8.899998647393659e-06,5.49999822396785e-06
1388,2.8999966161791235e-06,8.899998647393659e-06,4.999998054699972e-06
1389,2.6999987312592566e-06,9.20000093174167e-06,4.999998054699972e-06
1390,2.8999966161791235e-06,8.899998647393659e-06,5.699999746866524e-06
1391,2.7999994927085936e-06,8.699997124494985e-06,5.099998816149309e-06
1392,2.8999966161791235e-06,8.699997124494985e-06,4.999998054699972e-06
1393,2.8999966161791235e-06,8.699997124494985e-06,5.099998816149309e-06
1394,2.8999966161791235e-06,9.2999980552122e-06,5.099998816149309e-06
1395,2.9999973776284605e-06,8.999999408842996e-06,4.999998054699972e-06
1396,2.8999966161791235e-06,8.899998647393659e-06,5.099998816149309e-06
1397,2.9999973776284605e-06,8.999999408842996e-06,5.299996701069176e-06
1398,2.6999987312592566e-06,9.199997293762863e-06,5.300000339047983e-06
1399,2.9999973776284605e-06,9.20000093174167e-06,4.999998054699972e-06
1400,2.6999987312592566e-06,8.899998647393659e-06,4.799996531801298e-06
1401,3.0000010156072676e-06,8.999999408842996e-06,4.799996531801298e-06
1402,2.9000002541579306e-06,8.699997124494985e-06,5.099998816149309e-06
1403,2.9999973776284605e-06,9.199997293762863e-06,4.799996531801298e-06
1404,2.9999973776284605e-06,9.20000093174167e-06,4.799996531801298e-06
1405,2.7999994927085936e-06,8.900002285372466e-06,6.499998562503606e-06
1406,2.8999966161791235e-06,8.900002285372466e-06,5.699999746866524e-06
1407,2.9999973776284605e-06,8.899998647393659e-06,5.299996701069176e-06
1408,2.8999966161791235e-06,9.20000093174167e-06,5.099998816149309e-06
1409,2.8999966161791235e-06,8.899998647393659e-06,5.49999822396785e-06
1410,3.0999981390777975e-06,8.899998647393659e-06,4.899997293250635e-06
1411,2.8999966161791235e-06,8.999999408842996e-06,4.899997293250635e-06
1412,3.0000010156072676e-06,9.199997293762863e-06,4.900000931229442e-06
1413,2.7999994927085936e-06,9.799998224480078e-06,5.099998816149309e-06
1414,2.9999973776284605e-06,9.199997293762863e-06,5.49999822396785e-06
1415,2.9999973776284605e-06,9.499999578110874e-06,5.49999822396785e-06
1416,2.9999973776284605e-06,9.799998224480078e-06,5.699999746866524e-06
1417,2.6999987312592566e-06,9.199997293762863e-06,5.299996701069176e-06
1418,2.9999973776284605e-06,8.899998647393659e-06,4.999998054699972e-06
1419,2.8999966161791235e-06,8.899998647393659e-06,4.999998054699972e-06
1420,2.7999994927085936e-06,9.199997293762863e-06,4.799996531801298e-06
1421,2.9999973776284605e-06,8.899998647393659e-06,4.799996531801298e-06
1422,2.7999994927085936e-06,8.899998647393659e-06,4.900000931229442e-06
1423,2.9999973776284605e-06,8.899998647393659e-06,4.799996531801298e-06
1424,2.8999966161791235e-06,8.900002285372466e-06,4.799996531801298e-06
1425,2.9999973776284605e-06,9.799998224480078e-06,4.799996531801298e-06
1426,2.9999973776284605e-06,9.499999578110874e-06,4.799996531801298e-06
1427,2.7999994927085936e-06,9.199997293762863e-06,4.599998646881431e-06
1428,2.8999966161791235e-06,9.20000093174167e-06,4.799996531801298e-06
1429,2.9999973776284605e-06,9.199997293762863e-06,4.599998646881431e-06
1430,2.7999994927085936e-06,8.899998647393659e-06,4.900000931229442e-06
1431,2.7999994927085936e-06,8.899998647393659e-06,4.900000931229442e-06
1432,2.9999973776284605e-06,8.999999408842996e-06,4.799996531801298e-06
1433,2.9999973776284605e-06,9.20000093174167e-06,4.599998646881431e-06
1434,2.8999966161791235e-06,9.20000093174167e-06,4.599998646881431e-06
1435,2.9999973776284605e-06,9.199997293762863e-06,4.599998646881431e-06
1436,2.8999966161791235e-06,8.899998647393659e-06,5.299996701069176e-06
1437,2.8999966161791235e-06,8.899998647393659e-06,5.399997462518513e-06
1438,2.8999966161791235e-06,9.499999578110874e-06,4.900000931229442e-06
1439,2.8999966161791235e-06,9.199997293762863e-06,4.799996531801298e-06
1440,2.8999966161791235e-06,9.199997293762863e-06,4.899997293250635e-06
1441,2.9999973776284605e-06,8.999999408842996e-06,4.799996531801298e-06
1442,2.6999987312592566e-06,8.999999408842996e-06,4.799996531801298e-06
1443,2.9999973776284605e-06,9.599996701581404e-06,4.799996531801298e-06
1444,3.0999981390777975e-06,9.199997293762863e-06,4.799996531801298e-06
1445,2.6999987312592566e-06,8.899998647393659e-06,4.599998646881431e-06
1446,2.9999973776284605e-06,8.899998647393659e-06,4.800000169780105e-06
1447,2.6999987312592566e-06,9.499999578110874e-06,4.799996531801298e-06
1448,2.6999987312592566e-06,9.2999980552122e-06,4.799996531801298e-06
1449,2.8999966161791235e-06,8.900002285372466e-06,4.799996531801298e-06
1450,2.9999973776284605e-06,8.999999408842996e-06,4.999998054699972e-06
1451,2.8999966161791235e-06,8.999999408842996e-06,4.800000169780105e-06
1452,2.9999973776284605e-06,9.20000093174167e-06,4.900000931229442e-06
1453,2.8999966161791235e-06,9.2999980552122e-06,4.799996531801298e-06
1454,2.6999987312592566e-06,8.999999408842996e-06,4.900000931229442e-06
1455,2.8999966161791235e-06,9.199997293762863e-06,5.299996701069176e-06
1456,3.1999989005271345e-06,9.799998224480078e-06,5.49999822396785e-06
1457,2.7999994927085936e-06,9.199997293762863e-06,5.299996701069176e-06
1458,2.9999973776284605e-06,9.199997293762863e-06,5.49999822396785e-06
1459,2.8999966161791235e-06,9.199997293762863e-06,5.49999822396785e-06
1460,2.9999973776284605e-06,9.399998816661537e-06,6.199999916134402e-06
1461,2.8999966161791235e-06,9.499999578110874e-06,5.099998816149309e-06
1462,2.8999966161791235e-06,9.199997293762863e-06,4.699999408330768e-06
1463,2.7999994927085936e-06,9.199997293762863e-06,4.6000022848602384e-06
1464,2.9999973776284605e-06,9.20000093174167e-06,4.599998646881431e-06
1465,2.9999973776284605e-06,9.499999578110874e-06,5.49999822396785e-06
1466,2.8999966161791235e-06,9.199997293762863e-06,5.299996701069176e-06
1467,2.9999973776284605e-06,1.0199997632298619e-05,5.299996701069176e-06
1468,2.8999966161791235e-06,1.0199997632298619e-05,5.099998816149309e-06
1469,2.8999966161791235e-06,1.0199997632298619e-05,4.799996531801298e-06
1470,2.6999987312592566e-06,9.499999578110874e-06,5.099998816149309e-06
1471,2.9999973776284605e-06,9.199997293762863e-06,5.099998816149309e-06
1472,2.9999973776284605e-06,9.499999578110874e-06,5.199999577598646e-06
1473,2.9999973776284605e-06,9.799998224480078e-06,5.699999746866524e-06
1474,2.8999966161791235e-06,9.2999980552122e-06,5.40000110049732e-06
1475,2.8999966161791235e-06,9.20000093174167e-06,4.999998054699972e-06
1476,2.8999966161791235e-06,9.199997293762863e-06,4.899997293250635e-06
1477,2.8999966161791235e-06,9.799998224480078e-06,5.299996701069176e-06
1478,2.5999979698099196e-06,9.899998985929415e-06,5.099998816149309e-06
1479,2.6999987312592566e-06,9.20000093174167e-06,4.900000931229442e-06
1480,2.9000002541579306e-06,9.199997293762863e-06,5.099998816149309e-06
1481,2.8999966161791235e-06,9.599996701581404e-06,5.299996701069176e-06
1482,2.9999973776284605e-06,9.499999578110874e-06,5.299996701069176e-06
1483,2.8999966161791235e-06,9.199997293762863e-06,5.299996701069176e-06
1484,2.8999966161791235e-06,9.20000093174167e-06,4.899997293250635e-06
1485,2.9999973776284605e-06,9.400002454640344e-06,4.900000931229442e-06
1486,2.9000002541579306e-06,9.499999578110874e-06,4.799996531801298e-06
1487,2.9999973776284605e-06,9.499999578110874e-06,4.999998054699972e-06
1488,2.6999987312592566e-06,9.199997293762863e-06,5.099998816149309e-06
1489,2.8999966161791235e-06,9.499999578110874e-06,4.899997293250635e-06
1490,2.8999966161791235e-06,9.499999578110874e-06,4.899997293250635e-06
1491,2.9999973776284605e-06,9.199997293762863e-06,4.899997293250635e-06
1492,2.9000002541579306e-06,9.199997293762863e-06,5.099998816149309e-06
1493,2.8999966161791235e-06,9.199997293762863e-06,5.099998816149309e-06
1494,2.7999994927085936e-06,9.199997293762863e-06,5.199999577598646e-06
1495,2.9999973776284605e-06,9.499999578110874e-06,5.299996701069176e-06
1496,2.9999973776284605e-06,9.199997293762863e-06,4.799996531801298e-06
1497,2.8999966161791235e-06,9.499999578110874e-06,4.799996531801298e-06
1498,2.9999973776284605e-06,9.499999578110874e-06,5.099998816149309e-06
1499,2.6999987312592566e-06,9.599996701581404e-06,5.099998816149309e-06
1500,2.9999973776284605e-06,9.199997293762863e-06,5.299996701069176e-06
1501,2.9999973776284605e-06,9.199997293762863e-06,4.900000931229442e-06
1502,2.8999966161791235e-06,9.199997293762863e-06,5.099998816149309e-06
1503,2.8999966161791235e-06,9.499999578110874e-06,5.299996701069176e-06
1504,2.8999966161791235e-06,9.499999578110874e-06,5.49999822396785e-06
1505,2.8999966161791235e-06,9.199997293762863e-06,5.299996701069176e-06
1506,2.8999966161791235e-06,9.199997293762863e-06,5.49999822396785e-06
1507,2.6999987312592566e-06,9.2999980552122e-06,5.299996701069176e-06
1508,3.0999981390777975e-06,9.199997293762863e-06,5.699999746866524e-06
1509,2.6999987312592566e-06,9.199997293762863e-06,5.299996701069176e-06
1510,2.8999966161791235e-06,9.199997293762863e-06,5.299996701069176e-06
1511,2.9999973776284605e-06,9.199997293762863e-06,5.699999746866524e-06
1512,2.8999966161791235e-06,9.799998224480078e-06,5.299996701069176e-06
1513,2.7999994927085936e-06,9.499999578110874e-06,5.49999822396785e-06
1514,2.9999973776284605e-06,8.899998647393659e-06,5.699999746866524e-06
1515,2.9999973776284605e-06,9.499999578110874e-06,5.699999746866524e-06
1516,2.8999966161791235e-06,9.799998224480078e-06,5.49999822396785e-06
1517,2.9999973776284605e-06,8.699997124494985e-06,5.899997631786391e-06
1518,2.9999973776284605e-06,8.39999847812578e-06,5.49999822396785e-06
