,Route,Direction,Stop,Max,Min
0,46A,1,4566,233.0,-75.0
0,7A,2,3072,221.0,-79.0
0,77A,2,2359,2378.0,-465.0
0,239,1,2225,897.0,-224.0
0,145,2,4320,2206.0,-1779.0
0,67,1,3900,717.0,-23.0
0,13,1,37,1901.0,-533.0
0,270,2,4326,1080.0,-287.0
0,76A,1,2174,114.0,-59.0
0,1,1,7603,258.0,-66.0
0,75,2,2063,573.0,-265.0
0,25B,2,2241,1418.0,-215.0
0,15,1,668,1013.0,-304.0
0,38A,2,1702,242.0,-107.0
0,11,1,854,256.0,-81.0
0,39A,2,1701,305.0,-341.0
0,68,2,1974,560.0,-136.0
0,151,1,4495,1412.0,-900.0
0,40,2,2689,520.0,-677.0
0,27,1,4693,2048.0,-400.0
0,17A,2,6179,1497.0,-23.0
0,27B,1,7659,218.0,-37.0
0,13,1,327,1563.0,-341.0
0,66X,1,2215,93.0,-260.0
0,66A,2,3995,1938.0,-115.0
0,56A,2,2764,310.0,-242.0
0,33X,1,3802,5289.0,-21.0
0,116,2,461,84.0,-65.0
0,151,2,7623,1349.0,-84.0
0,44,1,3477,788.0,-213.0
0,75,2,7057,216.0,-50.0
0,27A,1,522,379.0,-61.0
0,51D,2,748,180.0,-38.0
0,7D,2,4727,253.0,-57.0
0,33X,2,3825,44.0,-52.0
0,17,1,1117,312.0,-350.0
0,43,1,4384,535.0,-83.0
0,122,2,12,2006.0,-918.0
0,66B,1,4002,1308.0,-118.0
0,27A,1,627,363.0,-28.0
0,56A,1,1407,257.0,-45.0
0,67,1,3886,566.0,-74.0
0,4,1,7478,1471.0,1471.0
0,184,1,4234,519.0,-15.0
0,31,2,611,512.0,-69.0
0,26,2,7453,652.0,-392.0
0,27B,1,1177,91.0,-18.0
0,77A,2,2554,1151.0,-1254.0
0,33E,1,7691,42.0,10.0
0,4,1,411,373.0,-136.0
0,220,2,1884,91.0,-480.0
0,79A,2,6021,220.0,-96.0
0,46E,2,786,240.0,-29.0
0,69,2,1476,722.0,-324.0
0,122,2,1423,659.0,-1157.0
0,67,1,7187,392.0,-1145.0
0,70D,1,4498,575.0,-41.0
0,77A,2,2538,649.0,-991.0
0,161,2,2956,109.0,-522.0
0,67X,1,3892,148.0,-8.0
0,39A,2,1862,276.0,-795.0
0,38B,2,1700,143.0,-44.0
0,130,2,616,885.0,-1007.0
0,32X,1,3605,186.0,-62.0
0,65B,2,2357,1255.0,-110.0
0,17A,1,1237,522.0,-313.0
0,54A,1,2393,570.0,-94.0
0,40,2,2697,841.0,-878.0
0,68A,2,7665,434.0,-375.0
0,236,2,7107,41.0,-250.0
0,45A,1,4139,237.0,-80.0
0,83A,1,2485,412.0,-195.0
0,68,1,7547,960.0,3.0
0,41C,1,4957,2055.0,-2683.0
0,145,1,4128,682.0,-44.0
0,41,2,1634,851.0,-1077.0
0,66X,1,779,152.0,-19.0
0,45A,2,3343,105.0,-40.0
0,42,2,1184,2277.0,-501.0
0,41C,2,4924,429.0,-60.0
0,4,1,112,1403.0,-446.0
0,25B,2,5056,160.0,-956.0
0,31A,1,533,177.0,-39.0
0,76A,1,2206,66.0,-93.0
0,120,1,4485,723.0,-29.0
0,13,1,1941,255.0,-47.0
0,84,1,4256,309.0,-500.0
0,39A,2,404,1482.0,-279.0
0,18,1,2701,355.0,-433.0
0,32X,2,3620,45.0,-13.0
0,68,2,1378,223.0,-57.0
0,33A,1,3766,116.0,-10.0
0,79A,2,7453,749.0,-388.0
0,65,1,4017,490.0,-64.0
0,32X,2,544,154.0,-317.0
0,39,2,1902,703.0,-42.0
0,40,2,319,2082.0,-1405.0
0,46A,2,2084,2499.0,-917.0
0,238,2,1816,691.0,-168.0
0,77X,2,2568,51.0,-23.0
0,69X,2,4413,154.0,-174.0
0,15A,2,1110,369.0,-124.0
0,31,1,534,199.0,-63.0
0,43,2,3659,187.0,-44.0
0,61,1,2811,1303.0,-163.0
0,68,1,1947,777.0,-48.0
0,66B,1,4003,2119.0,-554.0
0,120,1,5145,2789.0,-94.0
0,270,2,7026,3239.0,-632.0
0,239,2,4826,156.0,-141.0
0,161,1,4712,48.0,-5.0
0,84A,1,3126,192.0,-63.0
0,27X,1,7490,185.0,-17.0
0,111,2,3065,203.0,-44.0
0,184,1,4209,273.0,-65.0
0,17A,1,989,505.0,-140.0
0,44,1,4432,947.0,-216.0
0,7,1,427,433.0,-458.0
0,61,1,350,403.0,-142.0
0,42,1,523,1108.0,-667.0
0,40,1,1533,871.0,-1038.0
0,61,2,2936,45.0,-10.0
0,25X,1,791,410.0,-155.0
0,42,1,3576,510.0,-107.0
0,42,2,7540,35.0,-7.0
0,145,1,2795,492.0,-460.0
0,18,1,4360,1657.0,-155.0
0,27,2,2382,528.0,-76.0
0,46A,2,772,718.0,-1022.0
0,145,2,768,916.0,-1064.0
0,142,1,1018,316.0,-124.0
0,41,2,288,2482.0,-1372.0
0,16,2,1355,731.0,-157.0
0,75,1,2038,2335.0,-320.0
0,45A,1,3551,84.0,-15.0
0,66,2,406,1850.0,-242.0
0,40E,1,71,127.0,-34.0
0,184,2,4294,293.0,-124.0
0,75,2,5129,476.0,-307.0
0,26,2,1476,631.0,-120.0
0,76,1,3425,799.0,-111.0
0,120,1,56,839.0,-356.0
0,31A,2,675,231.0,-795.0
0,31A,1,529,377.0,-80.0
0,56A,2,2185,317.0,-65.0
0,9,2,281,1827.0,-848.0
0,76,2,2689,242.0,-23.0
0,31B,1,540,81.0,-26.0
0,65B,1,1123,172.0,-59.0
0,40D,1,7559,2480.0,-86.0
0,40B,2,984,81.0,-63.0
0,116,2,2829,350.0,-177.0
0,104,2,1765,133.0,-63.0
0,75,1,2547,257.0,-72.0
0,41C,1,17,962.0,-154.0
0,140,2,1068,2464.0,-278.0
0,76,2,2685,438.0,-781.0
0,38B,2,1905,195.0,-63.0
0,38B,2,4997,209.0,-77.0
0,77A,2,2427,601.0,-824.0
0,79A,1,2637,1244.0,-127.0
0,33X,2,747,182.0,18.0
0,53,2,4380,2322.0,-236.0
0,31B,2,616,154.0,-50.0
0,76A,2,2120,111.0,-39.0
0,25,2,406,1118.0,-290.0
0,38,2,1688,413.0,-89.0
0,51X,2,757,91.0,-41.0
0,25,1,2200,326.0,-20.0
0,27X,1,1199,101.0,-31.0
0,26,2,2810,2504.0,-70.0
0,54A,1,2553,504.0,-182.0
0,61,2,885,205.0,-55.0
0,145,2,4181,688.0,-265.0
0,123,2,2102,966.0,-407.0
0,75,1,447,413.0,-87.0
0,43,2,665,366.0,-1021.0
0,25B,1,493,1445.0,-126.0
0,69,1,6001,164.0,-471.0
0,56A,1,2631,161.0,-45.0
0,75,1,2859,205.0,-70.0
0,31A,2,612,306.0,-45.0
0,79,2,1480,1007.0,-155.0
0,69,1,1954,141.0,-39.0
0,1,2,399,1689.0,-67.0
0,84A,1,3117,184.0,-69.0
0,116,1,2954,247.0,-136.0
0,123,1,2183,1793.0,-48.0
0,41X,2,4923,170.0,5.0
0,39A,1,1807,515.0,-81.0
0,45A,2,4149,226.0,-96.0
0,33,1,3802,1586.0,-285.0
0,14C,2,1354,281.0,-78.0
0,27A,1,496,1145.0,-234.0
0,29A,2,606,246.0,-187.0
0,17A,1,139,415.0,-88.0
0,116,1,3182,15.0,-73.0
0,84,1,4127,553.0,-146.0
0,145,2,2084,430.0,-124.0
0,9,2,90,492.0,-31.0
0,220,2,1610,118.0,-21.0
0,70,1,3351,316.0,-55.0
0,66B,2,1479,740.0,-64.0
0,41C,2,4906,922.0,-71.0
0,79A,2,2704,561.0,-33.0
0,69,2,1975,508.0,-212.0
0,84,2,3142,119.0,-90.0
0,145,2,5127,384.0,-1063.0
0,67,2,3922,425.0,-246.0
0,13,1,6016,1718.0,-422.0
0,31B,1,546,154.0,-49.0
0,7B,2,2069,136.0,-92.0
0,61,2,887,325.0,-153.0
0,33A,2,3834,124.0,-26.0
0,145,2,2996,284.0,-1358.0
0,102,2,944,776.0,-168.0
0,51D,1,2172,283.0,-16.0
0,7B,1,3213,134.0,-45.0
0,7B,1,846,702.0,-153.0
0,114,1,3181,849.0,-115.0
0,38A,2,7339,2570.0,-281.0
0,16,1,1292,335.0,-74.0
0,76,1,2620,906.0,-48.0
0,27X,1,1200,51.0,-42.0
0,29A,2,613,430.0,-55.0
0,66,2,2236,547.0,-236.0
0,220,2,1870,261.0,-33.0
0,40,1,1531,127.0,-34.0
0,11,1,848,411.0,-92.0
0,145,2,2063,239.0,-743.0
0,33D,1,2498,1616.0,-170.0
0,40D,2,841,770.0,-143.0
0,114,2,6198,1210.0,-132.0
0,67,1,3908,392.0,-78.0
0,69,1,1955,136.0,-48.0
0,140,2,195,1882.0,-393.0
0,40E,2,1586,110.0,-79.0
0,38B,1,1662,103.0,-33.0
0,37,2,1690,425.0,-51.0
0,120,2,405,760.0,-163.0
0,41D,1,1627,56.0,-7.0
0,38D,1,4745,1783.0,54.0
0,75,1,2020,242.0,-53.0
0,13,1,39,244.0,-662.0
0,13,2,7602,348.0,-55.0
0,17A,1,6009,450.0,-122.0
0,27A,2,615,185.0,-95.0
0,37,1,1658,301.0,-39.0
0,41B,2,119,242.0,-95.0
0,220,1,102,806.0,-107.0
0,33,1,7169,51.0,-7.0
0,25B,1,2216,136.0,-33.0
0,25D,1,1444,1659.0,-83.0
0,38D,1,1666,70.0,-49.0
0,66A,1,7078,920.0,-165.0
0,185,2,4108,3726.0,-1301.0
0,7A,2,3074,1060.0,-458.0
0,9,1,37,706.0,-68.0
0,31D,2,930,182.0,-84.0
0,84X,2,303,846.0,-66.0
0,66,1,7391,1163.0,-2401.0
0,42,2,1217,455.0,-686.0
0,27B,2,615,240.0,-66.0
0,31,1,717,57.0,-17.0
0,31D,2,600,161.0,-17.0
0,63,2,3297,205.0,-12.0
0,40,2,2205,294.0,-789.0
0,66B,1,2217,527.0,-132.0
0,236,2,661,566.0,-47.0
0,33,1,1630,143.0,-140.0
0,41,1,288,3879.0,-2630.0
0,77X,2,754,60.0,-26.0
0,38,1,4976,73.0,-50.0
0,7B,2,2023,1642.0,-188.0
0,67X,1,3901,212.0,-41.0
0,40D,1,1578,863.0,-27.0
0,7,2,3228,380.0,-86.0
0,15,1,4595,2132.0,-197.0
0,76A,2,2687,54.0,-35.0
0,13,1,44,591.0,-646.0
0,69,2,1974,492.0,-51.0
0,69X,1,3434,950.0,-174.0
0,67X,1,3914,81.0,-13.0
0,70D,1,3332,1516.0,-51.0
0,38D,2,1703,81.0,-67.0
0,51X,2,2642,817.0,-448.0
0,18,1,2472,779.0,-156.0
0,238,1,1826,848.0,-263.0
0,14C,2,2851,37.0,-15.0
0,41X,1,7585,390.0,-203.0
0,220,1,4583,280.0,-196.0
0,53,1,2265,223.0,-42.0
0,54A,2,2406,800.0,-99.0
0,17A,1,92,1571.0,-94.0
0,14C,1,667,41.0,-23.0
0,70D,2,1840,286.0,-245.0
0,122,1,1288,988.0,-115.0
0,39X,2,7030,159.0,-8.0
0,40,2,1599,438.0,-88.0
0,11,2,320,1829.0,-219.0
0,67X,2,3943,32.0,-22.0
0,42D,1,92,130.0,-670.0
0,31D,1,544,361.0,-66.0
0,37,1,1647,716.0,-545.0
0,41X,2,3686,148.0,-48.0
0,18,2,2653,558.0,-44.0
0,37,2,1702,457.0,-36.0
0,145,2,786,1368.0,-160.0
0,75,1,2548,248.0,-37.0
0,68,2,1385,361.0,-148.0
0,120,1,6004,3817.0,-1251.0
0,142,1,1019,110.0,-40.0
0,51X,2,754,44.0,-37.0
0,47,1,3563,478.0,-68.0
0,33X,1,3571,39.0,-32.0
0,75,2,2059,306.0,-98.0
0,41C,2,4843,478.0,-1738.0
0,83,1,189,413.0,-167.0
0,65,1,2351,255.0,-199.0
0,31A,1,547,491.0,-203.0
0,46E,2,772,226.0,-52.0
0,17,1,3085,2014.0,-3312.0
0,65B,1,2575,352.0,-302.0
0,142,2,1066,308.0,-33.0
0,46A,2,7688,1964.0,35.0
0,15B,1,1016,731.0,-510.0
0,220,1,1575,62.0,-258.0
0,16,1,4432,711.0,-885.0
0,40B,2,1532,116.0,-79.0
0,68A,1,1284,554.0,-81.0
0,25,1,3890,1631.0,-1123.0
0,32,2,616,334.0,-506.0
0,7B,2,7472,107.0,-47.0
0,27,2,4382,216.0,-52.0
0,41,1,204,1000.0,-224.0
0,130,2,1735,907.0,-1114.0
0,70,1,3329,250.0,-416.0
0,33A,2,3814,1387.0,-34.0
0,102,2,3671,1145.0,-126.0
0,14,2,522,306.0,-57.0
0,68A,1,1278,1412.0,-190.0
0,51D,2,2681,169.0,-213.0
0,27A,1,1786,369.0,-10.0
0,44,2,886,336.0,-108.0
0,18,2,2673,214.0,-79.0
0,49,1,1125,913.0,-101.0
0,7D,2,2069,113.0,-68.0
0,142,1,3632,87.0,-16.0
0,70,2,3352,327.0,-79.0
0,33A,1,3758,162.0,-159.0
0,65B,1,7459,2812.0,-687.0
0,130,1,1764,1615.0,-233.0
0,67X,1,776,104.0,-40.0
0,15D,1,1078,112.0,-96.0
0,220,2,7092,226.0,-61.0
0,33B,1,3714,222.0,-91.0
0,54A,2,342,2660.0,-966.0
0,84X,1,4225,263.0,-18.0
0,15B,2,7582,1713.0,-184.0
0,83A,1,7458,360.0,-95.0
0,40D,1,7103,239.0,-4.0
0,69X,1,3453,58.0,-40.0
0,14,2,1036,948.0,-1198.0
0,13,2,94,825.0,-121.0
0,66X,2,3991,253.0,-219.0
0,56A,1,2727,481.0,-21.0
0,11,1,38,1184.0,-188.0
0,13,2,4551,431.0,-732.0
0,66X,2,7313,254.0,-74.0
0,32,1,536,632.0,-29.0
0,104,2,227,155.0,-90.0
0,26,1,2196,132.0,-40.0
0,41C,2,1637,266.0,-125.0
0,38B,1,7124,181.0,-4.0
0,7D,2,3536,223.0,-54.0
0,69,1,3453,216.0,-77.0
0,17A,2,127,867.0,-48.0
0,75,2,4436,372.0,-22.0
0,15A,1,399,907.0,-257.0
0,41D,2,51,134.0,11.0
0,145,1,2014,1307.0,-227.0
0,84A,1,429,168.0,-25.0
0,70,2,1905,357.0,-154.0
0,45A,2,3548,130.0,-16.0
0,33X,1,3787,88.0,-53.0
0,236,1,1816,390.0,-23.0
0,27,2,2327,93.0,-3.0
0,16,1,1324,590.0,-33.0
0,7A,2,470,702.0,-121.0
0,33D,2,748,570.0,-18.0
0,33A,2,3818,650.0,-15.0
0,15,2,6335,2486.0,-214.0
0,16D,1,47,57.0,-56.0
0,14,2,4707,276.0,-46.0
0,79,1,1443,3326.0,-103.0
0,41C,2,1636,232.0,-893.0
0,45A,2,4151,1325.0,-58.0
0,27A,2,664,913.0,-101.0
0,51D,2,749,283.0,-385.0
0,25,2,2242,245.0,-33.0
0,15,2,1152,246.0,-210.0
0,25X,2,2234,131.0,-76.0
0,32X,2,3634,268.0,-8.0
0,33X,2,3846,50.0,-29.0
0,239,1,2223,1122.0,-284.0
0,25X,2,758,113.0,-46.0
0,1,1,48,886.0,-101.0
0,13,1,1943,509.0,-448.0
0,75,1,2034,251.0,-30.0
0,41B,1,1626,977.0,-403.0
0,33X,2,6050,674.0,-33.0
0,76,1,4795,1283.0,-447.0
0,31A,1,566,69.0,-38.0
0,40,2,1992,873.0,-934.0
0,33,1,204,1582.0,-140.0
0,41A,2,3695,151.0,-125.0
0,65,1,4100,153.0,-88.0
0,76,2,2363,422.0,-207.0
0,67X,2,3928,283.0,-18.0
0,140,2,1070,899.0,-473.0
0,236,2,7334,339.0,-92.0
0,142,2,407,922.0,-250.0
0,220,1,1856,278.0,-133.0
0,33A,2,3837,419.0,-139.0
0,76,1,2243,872.0,-946.0
0,43,2,3690,553.0,-18.0
0,61,2,1074,986.0,-141.0
0,56A,1,2311,1028.0,-109.0
0,116,2,3181,76.0,-107.0
0,7B,2,772,217.0,-48.0
0,16,1,237,1708.0,-811.0
0,4,2,27,321.0,-64.0
0,120,2,817,839.0,-92.0
0,145,2,4533,-523.0,-523.0
0,84,2,3159,157.0,-217.0
0,47,1,2088,421.0,-561.0
0,16,2,1330,414.0,-54.0
0,51D,2,2239,2524.0,-94.0
0,44,2,21,483.0,-543.0
0,84,1,4225,413.0,-42.0
0,184,1,4222,864.0,-112.0
0,15D,2,352,133.0,-45.0
0,102,1,3088,1049.0,-116.0
0,33A,1,3802,595.0,-178.0
0,116,1,760,182.0,-61.0
0,151,2,2501,865.0,-836.0
0,38B,2,752,308.0,-89.0
0,9,1,137,191.0,-173.0
0,31A,2,609,417.0,-106.0
0,220,2,7224,91.0,-41.0
0,9,2,2433,236.0,-431.0
0,38A,2,1701,252.0,-746.0
0,33,1,205,1808.0,-55.0
0,116,2,320,1244.0,-60.0
0,68A,2,1355,124.0,-24.0
0,16C,2,1357,101.0,-208.0
0,83A,2,1170,271.0,-637.0
0,69,2,4409,503.0,-28.0
0,65,2,4348,1185.0,-1470.0
0,66,2,2251,178.0,-78.0
0,161,2,1313,210.0,-28.0
0,40,2,4410,397.0,-172.0
0,4,2,201,1476.0,-132.0
0,33A,2,3843,238.0,-2.0
0,70,1,7167,364.0,-40.0
0,32,2,3597,250.0,-52.0
0,27,2,1267,681.0,-45.0
0,11,1,36,923.0,-83.0
0,66B,2,2237,353.0,-280.0
0,76A,2,2762,72.0,-214.0
0,37,1,1656,103.0,-25.0
0,38,2,1847,563.0,-1192.0
0,120,1,3,1536.0,-166.0
0,83,1,186,1528.0,-1632.0
0,31B,1,544,155.0,-32.0
0,120,2,830,530.0,-47.0
0,111,1,2039,2611.0,-181.0
0,63,1,4393,484.0,-25.0
0,67X,1,1444,178.0,-91.0
0,25B,2,7453,714.0,-172.0
0,33E,1,3678,-38.0,-122.0
0,130,1,1751,697.0,-307.0
0,1,1,374,500.0,-61.0
0,14C,1,664,101.0,-13.0
0,27A,1,625,968.0,-115.0
0,68,1,1953,94.0,-33.0
0,25A,2,347,797.0,-68.0
0,13,1,114,309.0,-680.0
0,25X,2,1479,268.0,-66.0
0,145,1,4571,1590.0,-516.0
0,145,2,4407,529.0,-178.0
0,14,2,1038,459.0,-538.0
0,31A,2,580,443.0,-27.0
0,65B,1,2564,92.0,-47.0
0,40,2,1993,989.0,-1199.0
0,31A,1,565,60.0,-67.0
0,84X,1,4230,136.0,-239.0
0,83A,1,2489,101.0,-1155.0
0,42,1,1198,1533.0,-99.0
0,46A,2,2057,1986.0,-275.0
0,1,1,353,338.0,-395.0
0,27A,1,1784,179.0,-22.0
0,49,1,4521,2118.0,-109.0
0,51D,2,3378,102.0,-20.0
0,7B,2,7419,409.0,-115.0
0,142,2,3628,69.0,-20.0
0,104,1,225,156.0,-64.0
0,38,2,4900,1718.0,-101.0
0,84A,1,3134,1116.0,-449.0
0,47,2,3487,200.0,-72.0
0,120,2,2809,334.0,-371.0
0,41D,2,5079,-295.0,-363.0
0,9,2,200,1002.0,-93.0
0,42,2,667,762.0,-112.0
0,33,1,292,5447.0,-4363.0
0,54A,1,2398,261.0,-36.0
0,33X,1,3768,2447.0,-15.0
0,44,2,2901,567.0,-95.0
0,11,2,879,415.0,-77.0
0,41X,2,747,169.0,-151.0
0,66A,2,3997,1554.0,-132.0
0,61,2,1307,124.0,-43.0
0,47,2,2081,83.0,-28.0
0,184,1,4652,685.0,-17.0
0,41X,1,7654,236.0,-163.0
0,7D,2,4568,132.0,-88.0
0,220,2,2510,199.0,-185.0
0,31D,2,599,96.0,-42.0
0,185,1,4105,262.0,-209.0
0,9,1,1288,980.0,-79.0
0,70,2,1696,1053.0,-185.0
0,31B,2,619,644.0,-122.0
0,44,1,3282,342.0,-97.0
0,33,2,1638,193.0,-90.0
0,7A,2,3236,424.0,-50.0
0,39X,2,1696,206.0,-89.0
0,66X,1,785,239.0,-80.0
0,39,2,1907,219.0,-71.0
0,51X,2,2138,54.0,-33.0
0,151,1,2095,423.0,-73.0
0,67X,2,2809,135.0,-167.0
0,70,2,751,639.0,-94.0
0,45A,2,4146,162.0,-38.0
0,41A,2,3751,60.0,-24.0
0,41B,2,45,278.0,-94.0
0,145,2,770,521.0,-806.0
0,67X,2,761,53.0,-38.0
0,44,2,495,1990.0,-367.0
0,39A,1,768,1205.0,-389.0
0,66X,1,7314,106.0,-7.0
0,41X,2,848,109.0,-35.0
0,84X,2,4268,282.0,-71.0
0,66X,1,783,254.0,-88.0
0,77A,1,2596,1415.0,-17.0
0,15B,1,7442,935.0,-134.0
0,61,1,1330,133.0,-31.0
0,31D,1,4389,25.0,-43.0
0,45A,2,3546,71.0,-41.0
0,17,1,3356,119.0,-21.0
0,46A,1,817,405.0,-365.0
0,7D,2,3074,164.0,-24.0
0,56A,2,2380,167.0,-42.0
0,41X,2,733,231.0,-55.0
0,33,1,3724,44.0,-23.0
0,39,1,781,77.0,-28.0
0,49,2,1158,619.0,-90.0
0,66,2,3949,875.0,-83.0
0,25B,1,7588,1772.0,-481.0
0,102,2,3078,990.0,-114.0
0,54A,2,2439,240.0,-605.0
0,46E,2,769,133.0,-82.0
0,67X,1,782,241.0,-41.0
0,27,1,4694,971.0,-57.0
0,25X,2,406,875.0,0.0
0,84,1,4306,381.0,-13.0
0,25,2,1473,815.0,-118.0
0,31,1,543,914.0,-232.0
0,38B,1,1664,152.0,-33.0
0,68,1,6011,588.0,-122.0
0,184,2,4243,194.0,-19.0
0,220,1,1578,260.0,-19.0
0,7,2,3077,535.0,-119.0
0,56A,2,2003,928.0,-647.0
0,18,1,2465,414.0,-34.0
0,31,2,586,328.0,-478.0
0,41,2,44,284.0,-1591.0
0,27,2,2383,1802.0,-139.0
0,7A,1,427,455.0,-68.0
0,65B,2,4714,1209.0,-133.0
0,4,2,470,193.0,-85.0
0,46A,2,786,1842.0,-1327.0
0,123,1,4514,769.0,-559.0
0,66B,1,3365,195.0,-46.0
0,41,1,4957,2623.0,-3084.0
0,116,2,4728,170.0,-129.0
0,16D,1,45,110.0,-39.0
0,15,1,667,612.0,-152.0
0,32X,2,7576,618.0,-169.0
0,16,1,235,878.0,-804.0
0,9,1,2416,964.0,-163.0
0,84A,1,3133,51.0,-57.0
0,41X,2,4958,182.0,-27.0
0,15A,1,1085,937.0,-93.0
0,47,1,2076,102.0,-40.0
0,123,2,1935,931.0,-244.0
0,38,1,4742,884.0,-24.0
0,31B,1,523,223.0,-60.0
0,18,2,2331,476.0,-101.0
0,45A,2,4416,209.0,-335.0
0,31B,2,720,77.0,-28.0
0,17A,1,985,568.0,-59.0
0,83A,2,2472,342.0,-52.0
0,14C,2,4707,133.0,-24.0
0,42,2,3645,301.0,-405.0
0,45A,1,3216,162.0,-63.0
0,4,1,38,344.0,-69.0
0,84A,1,3123,51.0,-18.0
0,69,1,2160,861.0,-105.0
0,68,2,6014,266.0,-59.0
0,25,1,2191,329.0,-49.0
0,49,2,1343,340.0,-34.0
0,41,2,52,592.0,-650.0
0,42D,2,6310,144.0,-24.0
0,41D,1,1628,-84.0,-108.0
0,16,1,218,429.0,-110.0
0,33A,1,3788,47.0,-40.0
0,122,1,77,418.0,-511.0
0,37,1,1444,1761.0,-631.0
0,7A,2,495,905.0,-114.0
0,31,1,528,249.0,-54.0
0,33A,1,3786,77.0,-41.0
0,25A,1,4611,295.0,-27.0
0,32X,2,3616,350.0,-6.0
0,31,1,558,1006.0,-38.0
0,37,2,315,2148.0,-244.0
0,69,1,1452,1189.0,-129.0
0,185,2,7294,1786.0,-552.0
0,68X,2,3401,105.0,25.0
0,31,1,562,209.0,-40.0
0,43,2,616,834.0,-49.0
0,33,1,1624,739.0,-167.0
0,65B,1,2550,305.0,-125.0
0,111,2,3134,581.0,-208.0
0,122,2,1381,274.0,-56.0
0,65B,2,2570,324.0,-50.0
0,40,1,1943,622.0,-126.0
0,33D,2,3735,47.0,-12.0
0,4,1,324,1581.0,-692.0
0,7D,2,3240,47.0,-26.0
0,68A,1,1282,757.0,-234.0
0,31,1,713,50.0,-23.0
0,38,1,795,1605.0,-52.0
0,68,1,1970,625.0,-77.0
0,33A,2,3831,199.0,-49.0
0,7A,1,428,201.0,-48.0
0,161,1,1316,19.0,-23.0
0,44,2,793,638.0,-187.0
0,7A,1,3036,867.0,-201.0
0,40B,2,1554,537.0,-76.0
0,75,1,2863,153.0,-27.0
0,54A,2,2636,430.0,-164.0
0,42D,2,3602,38.0,-56.0
0,150,1,1396,531.0,-67.0
0,53,1,2717,129.0,-47.0
0,220,1,1814,289.0,-164.0
0,84,2,3147,392.0,-2098.0
0,84,2,4282,449.0,-114.0
0,16,2,203,622.0,-96.0
0,40,1,6080,300.0,-364.0
0,41C,2,3698,281.0,-736.0
0,41C,1,3707,203.0,-19.0
0,104,2,228,483.0,-431.0
0,184,1,4235,113.0,-61.0
0,70D,1,1669,36.0,-28.0
0,14C,2,7577,139.0,-94.0
0,239,2,2228,890.0,-403.0
0,17,1,1406,936.0,-119.0
0,68A,2,1353,117.0,-115.0
0,40,1,2127,1684.0,-709.0
0,270,1,4766,110.0,-27.0
0,31,1,557,1027.0,-55.0
0,14C,2,297,657.0,-137.0
0,49,2,1339,464.0,-67.0
0,46A,2,7491,1621.0,-1591.0
0,41X,2,4843,507.0,-134.0
0,33X,1,3788,86.0,-26.0
0,7A,2,488,643.0,-104.0
0,13,1,324,348.0,-3397.0
0,66A,2,315,1310.0,-319.0
0,84X,2,4266,260.0,-44.0
0,17,2,1319,183.0,-38.0
0,84A,1,3139,241.0,-74.0
0,31D,1,674,244.0,-120.0
0,84X,2,3144,212.0,-57.0
0,104,1,1731,504.0,-79.0
0,4,1,147,569.0,-203.0
0,75,1,1132,144.0,-343.0
0,33X,1,3807,92.0,-16.0
0,25X,2,3949,190.0,-270.0
0,25A,2,748,1025.0,-126.0
0,130,2,617,282.0,-62.0
0,151,2,3418,328.0,-229.0
0,184,1,4135,603.0,-104.0
0,67X,2,7110,220.0,-47.0
0,47,1,350,368.0,-451.0
0,27,1,2311,882.0,-259.0
0,15,2,299,1978.0,-1452.0
0,40,2,1598,296.0,-27.0
0,46A,2,801,595.0,-641.0
0,33A,2,6048,581.0,-1440.0
0,15B,1,2924,359.0,-207.0
0,16C,2,1341,103.0,-37.0
0,83,2,1539,851.0,-138.0
0,31D,2,608,92.0,-160.0
0,11,2,453,464.0,-304.0
0,31A,1,685,1655.0,-76.0
0,84,1,4219,574.0,-64.0
0,67,2,315,1324.0,-239.0
0,26,2,2211,3639.0,-311.0
0,38D,1,783,184.0,-100.0
0,7D,2,487,106.0,-223.0
0,9,1,2394,659.0,-46.0
0,40B,2,983,113.0,-10.0
0,38,2,1834,353.0,-100.0
0,4,2,480,425.0,-61.0
0,15,2,671,433.0,-222.0
0,41D,1,1622,27.0,-12.0
0,239,1,3368,264.0,-58.0
0,33E,1,3767,-4.0,-13.0
0,37,2,1714,281.0,-125.0
0,25,1,2220,452.0,-86.0
0,31B,2,688,226.0,-21.0
0,142,1,2809,584.0,-143.0
0,7D,2,492,30.0,-21.0
0,40E,1,827,89.0,-61.0
0,45A,2,4142,494.0,-67.0
0,68,1,1286,1293.0,-111.0
0,32,2,591,198.0,-63.0
0,33,2,3843,271.0,-24.0
0,38,2,1803,339.0,-46.0
0,142,2,2498,900.0,6.0
0,7D,2,7419,275.0,-76.0
0,142,2,1354,1093.0,-129.0
0,33,2,213,617.0,-101.0
0,142,1,895,601.0,-34.0
0,44,1,2814,970.0,-410.0
0,44,1,212,440.0,-286.0
0,114,2,3167,153.0,-240.0
0,161,2,2938,12.0,-6.0
0,32X,1,1729,508.0,-294.0
0,7B,2,3554,149.0,-116.0
0,44,2,3283,339.0,-274.0
0,25,1,2214,983.0,-33.0
0,184,2,4300,266.0,-33.0
0,39,1,779,59.0,-42.0
0,18,2,2654,276.0,-34.0
0,46A,2,2064,709.0,-200.0
0,40,2,1510,883.0,-46.0
0,51D,1,2638,176.0,-7.0
0,31D,2,1186,141.0,-179.0
